time_slot,user_id,x,y,z
11,5,-20.850141908078054,175.87875949781372,0.0
12,0,25.22491219864567,171.19387606081503,0.0
12,1,34.78316863394539,223.96594570652647,0.0
12,2,5.50412680488654,157.05891596645924,0.0
12,3,-25.761064622844362,245.23475055776754,0.0
12,4,-27.277694321628502,238.1832111093444,0.0
12,5,-20.178039498232998,176.14353396987337,0.0
13,0,25.08108358990349,170.98408055476764,0.0
13,1,38.50414191227326,222.88701501063775,0.0
13,2,5.3158616644075,156.23038270523378,0.0
13,3,-23.873025923768544,247.58845616521532,0.0
13,4,-25.82504885494152,240.5138470465265,0.0
13,5,-19.682052518781923,177.76189938895186,0.0
14,0,24.572482717921556,172.3022532360693,0.0
14,1,41.63568243207118,221.8837901262443,0.0
14,2,6.389576310030786,154.9134076442059,0.0
14,3,-24.097636597248876,247.258101407279,0.0
14,4,-25.956026991229212,240.3992929621192,0.0
14,5,-19.296541164123585,179.9802564466163,0.0
15,0,24.423705912041317,172.0427609027818,0.0
15,1,43.79268640403004,221.24134414809248,0.0
15,2,7.185953557132746,154.73033749371083,0.0
15,3,-23.50691613401734,246.48314929734445,0.0
15,4,-25.95110083503413,241.1858808605267,0.0
15,5,-19.203327961427892,180.62949204543187,0.0
16,0,24.92505774636038,172.3049480466758,0.0
16,1,44.64764008462311,221.47908080411977,0.0
16,2,7.7799239120371695,153.44094746961204,0.0
16,3,-22.396337519716074,245.35981373762124,0.0
16,4,-22.86404825484017,241.74872159743566,0.0
16,5,-19.1394992931792,181.65212481099908,0.0
17,0,26.75111900133755,173.78206557635232,0.0
17,1,45.55469385714612,222.54215906722277,0.0
17,2,8.951086611038765,152.99744093573847,0.0
17,3,-23.04696323568048,244.92198083507535,0.0
17,4,-23.691533710222824,241.15303554447783,0.0
17,5,-17.5754124956114,182.2161272726078,0.0
18,0,27.7332361240775,173.56432501789902,0.0
18,1,45.42554911219419,222.33079519341857,0.0
18,2,8.435582352717459,150.7292893734006,0.0
18,3,-22.07267973642877,246.25166504362198,0.0
18,4,-24.31778048429981,241.60662715873812,0.0
18,5,-17.790511564813958,182.7509338477972,0.0
19,0,27.144301333403206,174.29884569642618,0.0
19,1,45.7099877152104,221.06458437826055,0.0
19,2,9.01914443556274,151.321934320199,0.0
19,3,-21.39110726648949,246.7325141175666,0.0
19,4,-24.271945874846537,241.8892409941498,0.0
19,5,-16.444572300660404,184.1345684108197,0.0
20,0,25.261364428149754,175.6862463957869,0.0
20,1,45.923138156817146,222.0720230893558,0.0
20,2,9.960671721423555,152.42748932442592,0.0
20,3,-21.304259291288147,245.6824328805363,0.0
20,4,-23.74781378097516,242.87223142228146,0.0
20,5,-14.945583492618221,185.391443721074,0.0
21,0,25.000658895663083,176.88571235327137,0.0
21,1,45.53607009868371,222.32787996456332,0.0
21,2,9.193106227573674,152.80401870725242,0.0
21,3,-21.270428600938395,245.29505751858,0.0
21,4,-22.29738203757954,243.30709286669207,0.0
21,5,-16.727880949659387,187.13585302696643,0.0
22,0,25.32040251783981,178.06204072126255,0.0
22,1,44.937919818973555,223.1731425776617,0.0
22,2,10.577283445402644,151.4535595518896,0.0
22,3,-19.844872418282897,244.2649480291082,0.0
22,4,-22.140637607373133,243.46584846854182,0.0
22,5,-15.241551614929438,186.15682274963723,0.0
23,0,25.144873919673486,178.55416797965182,0.0
23,1,45.58041475767756,223.39016839754171,0.0
23,2,11.808771305164262,149.945533357378,0.0
23,3,-18.281199967509426,244.80535332575252,0.0
23,4,-22.807521543382364,242.78864472346214,0.0
23,5,-13.998178489679978,186.05562607315898,0.0
24,0,25.84585933305376,177.61201122534982,0.0
24,1,45.760805985646435,223.01077470350285,0.0
24,2,13.837080658879373,149.24159847664203,0.0
24,3,-17.834342235584767,244.1722756132071,0.0
24,4,-22.78702698668049,243.6044109103184,0.0
24,5,-14.646185207809834,186.1083579425497,0.0
25,0,26.883179445087173,179.0592411502558,0.0
25,1,46.74855295022978,224.09634109412488,0.0
25,2,14.976732805008917,147.66338601640265,0.0
25,3,-18.682560198034423,243.2415201934064,0.0
25,4,-22.36706414013958,243.65152334778094,0.0
25,5,-15.050773017512416,187.7877478125659,0.0
26,0,25.37088504037573,178.65426029262073,0.0
26,1,49.641286706070176,224.80137516779658,0.0
26,2,15.097971431022,145.9793636532606,0.0
26,3,-17.991888553632705,243.5010588570667,0.0
26,4,-21.164143891573406,242.45724696090946,0.0
26,5,-14.802725267117523,188.24079624024347,0.0
27,0,25.460657768520484,176.98251833935572,0.0
27,1,51.63322381329473,226.48834965887636,0.0
27,2,14.164653322880683,146.10094583795905,0.0
27,3,-15.880300556821357,244.41253393724875,0.0
27,4,-20.43889516519729,242.08969274456845,0.0
27,5,-14.904458569664827,188.61730370711084,0.0
28,0,24.82447160505658,176.35643968741616,0.0
28,1,51.94350717522265,225.81162689804788,0.0
28,2,15.475177708794478,144.42486966569697,0.0
28,3,-13.08512396337819,242.75137597835686,0.0
28,4,-18.98494650589967,242.11298396812603,0.0
28,5,-16.149776509039086,188.2931784415363,0.0
29,0,23.92006645692124,175.2181150762359,0.0
29,1,53.182311695595374,224.4455353489884,0.0
29,2,14.509539991644564,144.78661957463166,0.0
29,3,-11.308335646272937,242.08578489320723,0.0
29,4,-18.369695938704574,242.76594425537624,0.0
29,5,-16.00539517664589,188.0544919561211,0.0
30,0,23.30683248782052,175.76180118832744,0.0
30,1,54.92245784892103,224.15623364337853,0.0
30,2,17.205653552673816,145.1414009971883,0.0
30,3,-10.125097373218221,243.23249558608802,0.0
30,4,-17.54903933493214,243.27118727228225,0.0
30,5,-15.97882151465065,188.40586665131354,0.0
31,0,21.7969829399351,175.3012100025436,0.0
31,1,55.480935653921435,222.25685578619098,0.0
31,2,19.59965300668372,144.97539374188437,0.0
31,3,-10.171458885817945,244.0444250435313,0.0
31,4,-18.079508477447984,244.30921313984317,0.0
31,5,-14.35729727940875,187.21510065134154,0.0
32,0,22.59918485463897,175.30824218274816,0.0
32,1,56.090239634839484,221.30457738858675,0.0
32,2,20.061942774126926,143.45339575069377,0.0
32,3,-10.923498241070153,243.90314910035602,0.0
32,4,-17.008657660125746,245.31786033184048,0.0
32,5,-13.125189726554249,188.10657390479815,0.0
33,0,21.509437656778484,174.22032342733084,0.0
33,1,56.12898198487557,221.20229660535654,0.0
33,2,18.76869274998851,143.01108728483646,0.0
33,3,-9.649341655885758,244.78003249247453,0.0
33,4,-14.835852405693984,245.1994415833692,0.0
33,5,-13.285040136613896,188.71984069999183,0.0
34,0,20.521175343291628,173.70903160646913,0.0
34,1,56.00117907673118,221.53759369140124,0.0
34,2,20.1062800143345,143.4691455576234,0.0
34,3,-7.958933976352855,244.95082811993268,0.0
34,4,-13.040942837987155,244.811018361135,0.0
34,5,-13.88486547955785,187.56226812922566,0.0
35,0,19.905327619588167,173.98506167215857,0.0
35,1,56.05157408593944,221.40609825466663,0.0
35,2,21.22387457592736,143.87917366979258,0.0
35,3,-5.415890492043467,245.17888059336786,0.0
35,4,-12.30005965834684,245.294761544,0.0
35,5,-13.94597915050374,187.43462452486665,0.0
36,0,21.36247796891574,173.371416656681,0.0
36,1,56.12317675575296,221.2176584674773,0.0
36,2,22.499791219851254,144.65141992578828,0.0
36,3,-3.217486916226571,246.52503989674625,0.0
36,4,-14.032650607455942,246.0012289985639,0.0
36,5,-13.358857385912598,187.94042111943781,0.0
37,0,22.321426436589576,172.56900183859153,0.0
37,1,56.30796315448577,220.72228957893103,0.0
37,2,23.219653154010633,144.84629818736462,0.0
37,3,-2.1695602297297514,247.6110922463836,0.0
37,4,-13.611814779068816,246.30818323773798,0.0
37,5,-12.689262292586221,188.01145590894382,0.0
38,0,23.885259400833196,171.90037286803408,0.0
38,1,56.34191428847463,220.62980112144027,0.0
38,2,23.463839033785337,145.24817451368784,0.0
38,3,0.12544693601279988,248.09152658129034,0.0
38,4,-11.725958491487278,247.35131464576295,0.0
38,5,-11.892084074161264,188.7452783662915,0.0
39,0,26.21269100776851,170.91504042997477,0.0
39,1,56.10185753480576,221.27396486657713,0.0
39,2,23.247604014770225,146.72272841489078,0.0
39,3,2.0267728705752783,247.60853056776716,0.0
39,4,-10.17425767564738,246.52972211798144,0.0
39,5,-12.335113600801774,187.710050639139,0.0
40,0,27.743886449532898,170.22861079038142,0.0
40,1,56.10040079036081,221.27780607019633,0.0
40,2,23.42495237098431,147.04362201713883,0.0
40,3,2.6635641086715713,247.5987508526406,0.0
40,4,-10.098571827745504,245.7351315156031,0.0
40,5,-11.108641828740549,187.6502709287003,0.0
41,0,27.020716294756035,171.41811888654766,0.0
41,1,55.56013865081362,222.65107046261537,0.0
41,2,23.919878270944157,148.09796366102245,0.0
41,3,1.6124263296998873,246.90647539507353,0.0
41,4,-10.340404105601104,244.91773988643914,0.0
41,5,-11.024014908406082,187.05838088289448,0.0
42,0,26.93143111630219,171.3409541075568,0.0
42,1,55.257711733079574,223.37916367246441,0.0
42,2,22.795120214118963,148.307602747908,0.0
42,3,0.6040596772373068,246.54263079433355,0.0
42,4,-9.575288278667124,243.3094354231711,0.0
42,5,-11.043348826912297,187.66690268614767,0.0
43,0,28.15759401435922,170.8286484304442,0.0
43,1,55.20171915545028,223.51106552844413,0.0
43,2,22.698619186049967,147.93402618047213,0.0
43,3,0.7528392609096524,247.02193875995243,0.0
43,4,-9.574302758389646,243.09796773577384,0.0
43,5,-11.804003817847871,186.83259258064572,0.0
44,0,29.452237374266325,170.42454310841308,0.0
44,1,55.016512143887944,223.94124874607485,0.0
44,2,23.60943021597976,147.8319852880233,0.0
44,3,2.4582173437414094,246.58944998801877,0.0
44,4,-9.867297232880752,243.85689578667422,0.0
44,5,-12.722343037842869,187.15225359321823,0.0
45,0,28.80230861880823,169.35875203112963,0.0
45,1,55.08129275692962,223.79183028321722,0.0
45,2,25.667061215803567,146.92100902538698,0.0
45,3,3.411920748914068,246.56029493449705,0.0
45,4,-9.779971890568257,245.19672325057832,0.0
45,5,-13.306579722766543,186.81089373904064,0.0
46,0,27.945333309540384,169.73383488030552,0.0
46,1,55.10034786029153,223.74766653115347,0.0
46,2,26.64451688053009,146.24063132622234,0.0
46,3,4.550059328067986,246.8430274475751,0.0
46,4,-8.139134330047625,246.12260971875205,0.0
46,5,-13.94619706315515,186.40406844045577,0.0
47,0,29.540028039977585,168.80397270008064,0.0
47,1,54.90638654566408,224.1927409877037,0.0
47,2,28.114775183175457,146.99472274952709,0.0
47,3,4.25540081552255,248.95017585189476,0.0
47,4,-7.862687392496927,247.24867207076852,0.0
47,5,-12.582362068684677,186.3388123371898,0.0
48,0,31.036825419780023,169.78301037934267,0.0
48,1,54.45629050008925,225.1895300664758,0.0
48,2,30.157398263655196,148.1296681139663,0.0
48,3,4.072904438223526,250.21606818870308,0.0
48,4,-7.959571883365025,247.1686925927643,0.0
48,5,-12.570068290011573,186.89286076488725,0.0
49,0,32.12594794072667,171.21488724546327,0.0
49,1,54.24174375022021,225.64825988123653,0.0
49,2,32.07000058672266,149.2898919113003,0.0
49,3,3.668238851907234,249.13839631766484,0.0
49,4,-8.206193686228284,247.09077719939611,0.0
49,5,-11.500150590620153,188.16740175676662,0.0
