episode,UAV_0_reward,UAV_1_reward,UAV_2_reward,RIS_reward
30,0.19058713018879891,0.08163070844591237,0.17660037755292543,-1.7911817838123634
31,0.15408398044374796,0.13509339661335354,0.10858092694810448,-2.0222416959947944
32,0.17100443306512905,0.12541708386242634,0.10644898890349638,-2.077129494168948
33,0.19346947385147012,0.06390283705839563,0.0779091397434311,-1.8447185493467035
34,0.15485392671265946,0.15172324615102417,0.16146828019830908,-1.671954546938007
35,0.18760317264412926,0.17298483390890224,0.20621212911078618,-1.4931998643361823
36,0.17451870889187007,0.18726795417451092,0.09124430668095858,-1.6669690302526603
37,0.17149605628932846,0.15218040048731138,0.14119209812151076,-1.7151314451018493
38,0.1629033097719124,0.04057148998402545,-0.024100451177902306,-1.8406256514219645
39,0.13317980975536553,0.08380460837248245,0.0719300603990684,-2.0510855214730834
40,0.22984274578420713,0.11227727066989163,0.07679434530563521,-1.761085638240266
41,0.16533826835186038,0.12132155685549127,0.10715270475424099,-1.926187470038407
42,0.17577701410327,0.1112572023436444,0.07561706122063311,-2.0773487223324527
43,0.12321597264303681,0.07826072273132471,0.09650138486855452,-2.422021919757084
44,0.15365001701955386,0.07472366484650067,0.04307951223757826,-2.1085468058963674
45,0.15364631908619858,0.14786903393328377,0.12088863003096709,-1.8375960169495504
46,0.18014066817107807,0.1615156169500178,0.09547553125361442,-2.022868183625289
47,0.27114040928322486,0.14430872645137954,0.10898667724657982,-1.3955641870188158
48,0.15667788497798998,0.16464991415564142,0.08227061395942119,-1.796401586906947
49,0.14625184400217248,0.12563569269161295,0.13862605078205742,-1.7694864125241574
50,0.19686938079276892,0.11400724288975843,0.13103970301114648,-1.6780836733063265
51,0.2548302075965682,0.02681488805380826,0.04815078696313106,-1.6302041173864927
52,0.1233221886806148,0.130124691322925,0.1157127855355605,-2.1508403344609004
53,0.19700108966051744,0.12058262088279204,0.10423267107490247,-1.798183618381788
54,0.14723714001392255,0.23576646492032066,0.1428083211148541,-1.7541880739509026
55,0.1893148827481541,0.09897675467335923,0.0879464222928548,-1.8037619402856322
56,0.14472866783177868,0.13390410492292434,0.11618822167932155,-1.825179005565975
57,0.19577000663060423,0.1565400929057806,0.11350197323287199,-1.7141879272307434
58,0.22898109070682157,0.18241364092393525,0.15203666600112936,-1.4365686023681135
59,0.19111413775560743,0.18229255914030912,0.11817959233526588,-1.6684137107688175
60,0.15311427825564572,0.21733666868649046,0.11842732589391587,-1.711121727163948
61,0.18797751827225073,0.13668868653441943,0.08144575801626543,-1.8538880371770645
62,0.1350073781939482,0.13703211841646928,0.09964529396307605,-1.9683152094265066
63,0.2653494220469882,0.1603110053773925,0.06917897433938854,-1.2251605982362306
64,0.2265624074458985,0.1806281332374445,0.09893334692983757,-1.6938761123868198
65,0.20624131713775237,0.1825549496031125,0.13259534460666647,-1.5986083886524687
66,0.21027459442560179,0.13690619846555238,0.1021425660488337,-1.5306766410600119
67,0.2616562339362055,0.1255625166648448,0.05701910683572734,-1.915762142563222
68,0.16089632579107765,0.23352232493076897,0.09705548521653094,-1.6485258640616223
69,0.2340992160191129,0.1216041806671771,0.08542856862033439,-1.6588680346933753
70,0.27410450649302737,0.14253298523017183,0.12517107159686977,-1.4981914366799314
71,0.12775725691381096,0.11391890965724842,0.10977988175891616,-2.1885439516700247
72,0.1746657596695027,0.1409063284743589,0.13517206429996242,-1.8492558475561753
73,0.12396207410117255,0.10296533040833225,0.11872967427476899,-2.0943429212157265
74,0.14862179287429134,0.15105563340940967,0.1435765143358902,-1.7767460593804087
75,0.1804161430297011,0.17996122027497521,0.11331724984924539,-1.5663053868460783
76,0.15010185960141953,0.19176740005677384,0.14569130214282888,-1.652439438198978
77,0.16881573782388545,0.15255322241544056,0.11559890721985326,-1.9030321325408213
78,0.2224129132208989,0.18820196407022322,0.15974985099420835,-1.3096352717146695
79,0.23845493723599614,0.22738735757870607,0.11408398965959941,-1.5200737155256983
80,0.178714110236558,0.21476257349355776,0.12725197010644226,-1.599271346163442
81,0.2080904397669276,0.16520264233698406,0.14786256326236985,-1.5988443546337185
82,0.16915121554460127,0.15223221246774601,0.15344836926271122,-1.7451682027249424
83,0.1624572230302165,0.182013476514142,0.12202174589829493,-1.7535075545573466
84,0.2102325500333925,0.10419780291706174,0.12700674335529344,-1.8585629036942521
85,0.15385461148402535,0.21944701090081725,0.1040887050188402,-1.9426096725963173
86,0.18490079192412748,0.28393261758512023,0.11424678157076446,-1.3969198089199875
87,0.1422012618791898,0.17614125422663215,0.13065297832860054,-1.7110045055655778
88,0.154621752862226,0.1437005467924013,0.15897757617100686,-1.7427001241743658
89,0.18375213655525272,0.13466731699692916,0.12385982276995858,-1.7577207236778596
90,0.24751896664062753,0.1911845706611948,0.10436149603653645,-1.4169349666616409
91,0.2091654423801781,0.13610722742500067,0.12324550409258822,-1.671481826102233
92,0.21759627449382207,0.15478568647472607,0.10228075072597952,-1.8053372883054717
93,0.1808999474408628,0.14402002894239962,0.11535846056310352,-1.8797215630536346
94,0.13463536684506144,0.08903892492373336,0.14737606468559264,-2.0089496435456127
95,0.14586228647815133,0.1802040879992494,0.11666005985435028,-1.9572735656682494
96,0.13316598616279243,0.11656689753425242,0.12029171866946214,-2.049975397633493
97,0.20228044058013797,0.13097927858179367,0.15313687536610057,-1.7736034054719676
98,0.20685541746286742,0.1338170174579167,0.15399194627925547,-1.6253356187999604
99,0.24041157211109637,0.16748265848913224,0.09626510999373947,-1.595840659406032
100,0.1243542964851898,0.15612821787214773,0.11898060572449355,-1.9405368799181688
101,0.14487927830414005,0.13640605935141165,0.05015928628632306,-2.188555376058125
102,0.13884614673100315,0.1505387042216609,0.17867339436507848,-1.7119417546822575
103,0.17171134299271162,0.16452063759066773,0.14511810473154949,-1.6586499146850706
104,0.19282975074165978,0.11567995574050632,0.22823145874713915,-1.5632588347706948
105,0.20142249409158378,0.1915610475963062,0.13319589330345402,-1.7338205650086564
106,0.16672981394117392,0.14698646361858997,0.12040761039223753,-1.9858761120479989
107,0.10125975812427195,0.09286643266264777,0.16377647523757108,-2.0820973339755096
108,0.1657658755751455,0.16295552144769532,0.11120009704464126,-1.820078505932518
109,0.053744118273007756,0.13129314365463046,0.17626712301164446,-2.1386956150607173
110,0.17293715493080342,0.12393592534580787,0.15556534327461763,-1.8875615764487714
111,0.11927529475289778,0.13630439588120186,0.11213512146779006,-2.11228518789811
112,0.17469417274734947,0.17696657782268205,0.15928033107746117,-1.6090589183525068
113,0.16283329819859316,0.14439870816493233,0.1865019074524652,-1.7062660861840093
114,0.1813302676864085,0.1257027274086586,0.13622508178098325,-1.7567419231239492
115,0.19812310951509982,0.15001011946811701,0.1586673580330175,-1.4931994129837656
116,0.19328119948405117,0.1675576328088412,0.16489263836527143,-1.4942685293418356
117,0.16921179643015932,0.15401727137378088,0.20010269493083344,-1.6166682372652263
118,0.10225430417216336,0.09052775952612904,0.12125012275960564,-2.0459678135421027
119,0.14009777008971605,0.15707993066126444,0.11285615182514466,-1.9099661474238752
120,0.1636077336005797,0.1485661529130249,0.18465296366435027,-1.6031731498220452
121,0.16702386064807773,0.20229662255104908,0.11004329354810274,-1.8406362232527704
122,0.24327792591261663,0.15733579927226557,0.16339948216368064,-1.4559867926514365
123,0.17984523885650944,0.19374778228270112,0.180118073183354,-1.5262889056774356
124,0.12655075949575692,0.15398716806867566,0.10817212112522462,-2.051289951310343
125,0.21236344981314942,0.23070860081836653,0.1336694397308122,-1.4832585096376718
126,0.20168592171509206,0.18826507043186122,0.12444265375785159,-1.625606354095195
127,0.2486801418768204,0.13729607718430706,0.08453022447410877,-1.6894935564647637
128,0.21755430102132356,0.2470738315492353,0.16713273596025913,-1.288239131469182
129,0.11722699761943399,0.14191441355022522,0.12756312828353297,-1.953295460546808
130,0.15112228826397195,0.1626013325569872,0.08149875340722526,-2.1847776257718157
131,0.2222377758537416,0.18229072572358596,0.11569098438449595,-1.6797805140381765
132,0.20328427085155712,0.1942989840691909,0.16810182603564594,-1.5943149190436057
133,0.2237987738574331,0.1930041675719307,0.1247041220691056,-1.4984929365015307
134,0.13586383508354466,0.1460267699316578,0.10447800056716935,-2.113631394417628
135,0.16225086658039511,0.19431965814763724,0.11155109897573069,-1.6718783762962373
136,0.15401667960400284,0.22538327846876371,0.08266170902169316,-1.81793833290554
137,0.15185834515812602,0.1916220007647669,0.1412483541091292,-1.875271299967978
138,0.18032825600824517,0.20081356732986133,0.0899253510904197,-1.7089328255714744
139,0.22837783999702632,0.18961640841706237,0.11094258966242217,-1.5910631619234892
140,0.19097404452771038,0.17882026528407138,0.14223227549102396,-1.5479734146971946
141,0.19910149563043134,0.12507689941769917,0.12139592496971131,-1.714425679982158
142,0.21434044447237344,0.2077754295931737,0.10742823512869906,-1.6904558908057539
143,0.2232283477936234,0.17996378430157822,0.16053127100682205,-1.3362765968979766
144,0.2067847555879631,0.1596833336776717,0.08942248848049679,-1.9041094222538684
145,0.20745342773225137,0.17486032586093586,0.14078166087609487,-1.6969045855307183
146,0.17943085818216314,0.11694437316392264,0.1480723449770469,-1.7955524236768667
147,0.19924729132590385,0.2211174620619215,0.17633521718737122,-1.4233000294248035
148,0.21193538631513753,0.22480051398082973,0.1606384893096063,-1.3826256103944263
149,0.15181781166601674,0.20015614451434735,0.10745701528885318,-1.660569028530783
150,0.1968251165621938,0.1362644106356297,0.11826419263035876,-1.9286462801718167
151,0.16752056150342806,0.26730142524222317,0.10074974184764546,-1.6644282714067038
152,0.22827881177623616,0.24458515311769083,0.08731223360606527,-1.4998238015000076
153,0.18303492017247028,0.19733569959061775,0.11418910023420847,-1.7454402800027038
154,0.14500082546424636,0.198873463874211,0.11288688126795725,-1.6832388293935856
155,0.1250135409127059,0.17843937193679038,0.157321981943298,-1.7992251052072057
156,0.2638121622944405,0.23336699694709132,0.14550375467392795,-1.25731708608454
157,0.2075161969997749,0.23981989449948443,0.14438040045163228,-1.4482835080491083
158,0.201088174157101,0.319718991977746,0.1882611105913445,-1.1109317232738085
159,0.18876668223480272,0.17059924055982123,0.15796069618875908,-1.5626733810166167
160,0.19941769521196387,0.1980105564367879,0.13090546374983136,-1.5516662846014169
161,0.13740194459447952,0.12295271930979493,0.15226188657227793,-1.9873834495234477
162,0.20596928391773342,0.18446414954346405,0.16704280754812684,-1.5225237589906755
163,0.2072386624519649,0.17402719914973044,0.1836839718671933,-1.5350501665311111
164,0.1983251371635577,0.22299488214417626,0.12058696977869485,-1.538093010913571
165,0.13444981610757895,0.1620407674520173,0.13268499642895296,-1.7508244200114509
166,0.2106587372271187,0.21495288675388755,0.1508787879941262,-1.4635095880248676
167,0.22345044057181485,0.20030360422137172,0.16699827664973832,-1.3092476785570748
168,0.23873311087412946,0.1823195702308043,0.17607945030541639,-1.5228678685896497
169,0.1681156256059232,0.16398182334257186,0.14673726941844875,-1.6211652816330555
170,0.1931895206670284,0.15397265689351688,0.1361677254126083,-1.6566700970268462
171,0.1937395930795093,0.22048460294666536,0.07955498028816162,-1.6862208236856633
172,0.1118845491616989,0.1821687812334047,0.08715886368926579,-2.1187878059156304
173,0.24018426304002913,0.21453854729754226,0.17273489995853272,-1.2325422897038956
174,0.18336607560355983,0.1351325839099107,0.06744767385457749,-2.114053666631952
175,0.15948533417451158,0.17797656677734147,0.1935398888228873,-1.4289982102252596
176,0.19745883016834395,0.2004843712043961,0.18850579256811767,-1.4335510060591423
177,0.21416613536538176,0.12986743792379318,0.11988902365975665,-1.736077403051068
178,0.1795072697200517,0.18648447532159784,0.16913369321360297,-1.624874561744747
179,0.1498348835742425,0.21481217763717061,0.11448170468786602,-1.640871234100721
180,0.18376761626540072,0.2347094109409153,0.16923873253169444,-1.4922842402619898
181,0.19564263215262884,0.20737781971897093,0.1901601406633298,-1.3668194074650706
182,0.18461285609140202,0.21951886920804153,0.19113468875740985,-1.3247335859431464
183,0.14123695073829023,0.24265859768344797,0.11637815621627343,-1.639726295361988
184,0.1665951641457307,0.15853205219607783,0.16577819823615036,-1.469094585422041
185,0.22537754514506467,0.2585815928542363,0.14994304975484138,-1.2660978122458577
186,0.23704417184654292,0.14491070789270527,0.11551613925913946,-1.7025289810016124
187,0.18230527817477402,0.16978807557539657,0.15750976961561208,-1.6303968766342174
188,0.1339541911270722,0.18816883250892188,0.15571546951397067,-1.8421615068500352
189,0.19047761356082865,0.22953854898098958,0.18407736714567144,-1.45590647031251
190,0.1802458343949418,0.23682542897032693,0.14686732586162823,-1.5960614107731035
191,0.1431747127149802,0.2044019339182009,0.16080956724764783,-1.691613786119171
192,0.2142159858388202,0.19608751189295157,0.18116034949645,-1.448536152771778
193,0.24131765002027614,0.23258332425223321,0.15753804516174494,-1.2685609805657456
194,0.19259311494655038,0.14144627894566278,0.1775223628250203,-1.648438243282766
195,0.2429988159560587,0.2770483849137852,0.11303054779369232,-1.4269222513364637
196,0.20698280130503036,0.22144200711093412,0.14363930444386913,-1.4079358871401664
197,0.1987026373501721,0.2690466068596865,0.1334710364867143,-1.398779719303427
198,0.20621862359224338,0.2875947487724182,0.16249887157430234,-1.3036877560610365
199,0.2298814951499365,0.2458483183681555,0.18338551502525455,-1.300884671456654
200,0.16561530087297704,0.27127985747063255,0.15787653162487086,-1.44522831003152
201,0.1512752600262326,0.2265593312663235,0.1325185440480171,-1.7096468646594267
202,0.2740610104500978,0.18381003862736298,0.13995240942093604,-1.2821765415016029
203,0.22166776817479672,0.317884911463245,0.15086761273654717,-1.1895797076254109
204,0.18274244489969532,0.23082654324822616,0.09017040089413264,-1.7162606109579464
205,0.15485222586678296,0.26259222709956553,0.12146227548097607,-1.6410932715526751
206,0.1180804094311304,0.22864197050601243,0.13113446119993388,-1.7421431588629235
207,0.1532956695075882,0.30306114424405917,0.12479424620992796,-1.5988489400384245
208,0.2658095207215073,0.19980840704838318,0.2051389085283772,-1.1092431637017324
209,0.25842548328503834,0.2300150784979013,0.12812334699069183,-1.363436091226368
210,0.2721223091615391,0.22418387580700613,0.1481691869058976,-1.2355246281255572
211,0.143811522868808,0.1561784097516303,0.13379475324483484,-1.826215314134727
212,0.2551131574896567,0.252728190522801,0.168510940977526,-1.303647711010016
213,0.20406324892567032,0.21203008037197663,0.12413918267518342,-1.5797674880271697
214,0.215876959547072,0.19486531102063606,0.17364903733628068,-1.5156086920960112
215,0.21121496935241926,0.3300365261501571,0.16746123279521202,-1.2112872717022116
216,0.2689717301877882,0.2657903964626933,0.15345436008867827,-1.1517835132608403
217,0.2774572528477565,0.2650749897426613,0.18098922006745255,-1.0564785373421293
218,0.27870215664926795,0.2723700842747227,0.14132066158413883,-1.1076070974918708
219,0.24544519541717524,0.17266608293618252,0.16716030162903092,-1.3747284200176113
220,0.2198515824842377,0.3420918092680564,0.13604744567228813,-1.1020091625754178
221,0.2573023014387736,0.25340809540530984,0.2021497470018171,-1.0471398561540997
222,0.19956465719831598,0.23998058453296786,0.17385479274477228,-1.3465999655239438
223,0.2014814545355405,0.21082752754647555,0.16899616185213776,-1.3186948560658462
224,0.2747987132401455,0.27260625812739436,0.18052544444493213,-0.9120695841875276
225,0.307287165061514,0.2765196567122378,0.18907839724015676,-0.9071147809860914
226,0.23239023985929855,0.34029299590325207,0.195850004813254,-0.9714667594241958
227,0.2076422845491104,0.2872932302923657,0.2184363965953731,-1.0266280885631511
228,0.2717143310604071,0.23552831933854776,0.12566117707760527,-1.2270961725234395
229,0.23428170116866226,0.20027804371766728,0.22129101560662087,-1.1641492395070498
230,0.25365897754306277,0.21042709145135494,0.15467725013598854,-1.1812366808695935
231,0.21395066642284633,0.17522008999616465,0.14948108551581998,-1.4813481580651688
232,0.2211243994278078,0.08871678669982584,0.14352359459765163,-1.5866352192747146
233,0.18673527208561974,0.16367662890108586,0.15686752328475717,-1.5127205757285376
234,0.21666851129161435,0.2276884975613903,0.21609720017567763,-1.0795457909713178
235,0.23488189435248444,0.19552221890351176,0.20066939874720358,-1.1889264879968
236,0.2979569895297016,0.23138092987873432,0.17858825317724913,-0.932073827414315
237,0.29375274081475133,0.27042746535013273,0.15860752790683497,-1.037212265928281
238,0.28054430724029333,0.2746283126955986,0.19975147905289845,-0.8850759010112097
239,0.19181106502726614,0.242606802144542,0.20752959915029887,-1.2180525336778931
240,0.18041332123488923,0.21387060032548433,0.14922598383777383,-1.3764900946018528
241,0.21071861041922568,0.23169896673924614,0.16614091167681067,-1.3714415111647167
242,0.2577152149866205,0.26309909699838396,0.18365247384642733,-1.0755332141685685
243,0.22086503244377145,0.28098553635548695,0.1812335212638355,-1.0969159099369064
244,0.37507832543277986,0.26621542657079295,0.1557796336326802,-0.7429266143637467
245,0.27482705223522946,0.14715865131125255,0.14932596846799406,-1.2686883279855241
246,0.2840934358656064,0.1763882014991012,0.19540000561303095,-1.0641183570222612
247,0.2227976368271951,0.26440607156872536,0.18389471996172077,-1.0289015716423586
248,0.23890595244844473,0.15578183227871162,0.17013186437512512,-1.2951803508977182
249,0.2432595443748552,0.22952883624539097,0.17037381024517298,-1.116837809134581
250,0.14477775727276157,0.27136557984188586,0.18815235533275904,-1.2757043075525933
251,0.2374616977804425,0.18192160636698135,0.13964540221815952,-1.340971293634417
252,0.1597618744353437,0.2516733635489423,0.17938250756426316,-1.509182254451451
253,0.22417423573574422,0.24430060228626607,0.2125452129023269,-1.0189799490756628
254,0.26235087469536517,0.24412769280796837,0.16870057463140295,-1.0848208578652632
255,0.2246557790292921,0.2079990357477309,0.1217020938345946,-1.485643091388383
256,0.3156569668979726,0.15028345344281685,0.11015549723859136,-1.3039040824206187
257,0.2659578028730709,0.24422630951579033,0.1656873227627886,-0.9841285648483502
258,0.2314641661995424,0.2287216707858656,0.15100201178926484,-1.2888121512253274
259,0.22736861737085076,0.30672852352086766,0.16111685408325133,-1.0647860050250304
260,0.2759830707736291,0.2777127173421319,0.20227648123487427,-1.064027730649365
261,0.20455155875366277,0.15273131839457293,0.18515471759130808,-1.4375624052604565
262,0.30997434282630043,0.27330943173580546,0.18567178935255804,-0.871044436085336
263,0.2648217208097552,0.19618634953436082,0.13297581801283928,-1.3260161116430447
264,0.2602642162424894,0.1923140455859121,0.1603142673166234,-1.327107470854975
265,0.34566677175367855,0.2907060892592836,0.16223157381497125,-0.7213955651720666
266,0.23529211658654262,0.21995807025566882,0.19674538346306977,-1.1880044296947188
267,0.2648337063097037,0.2842142278388807,0.18879995186381202,-0.842152113987604
268,0.3290099569963737,0.18476873347661596,0.16210702730267318,-1.1041142822243373
269,0.2440194965375914,0.18116295405466662,0.17195668073569892,-1.242860868672043
270,0.22084679858862663,0.2234711834788563,0.12683126934637753,-1.1488507485861394
271,0.2954965896495105,0.21711567969460505,0.13754340294900266,-1.0698443277068819
272,0.3335205847209775,0.21603761770071894,0.14044669141231528,-0.9699951061659883
273,0.32507216615433343,0.20488802364631545,0.18044656770724277,-1.0295932424921082
274,0.2624680054909632,0.26272715374884753,0.16003009256878462,-1.0747747481914045
275,0.26932911364804535,0.28774045185054264,0.11123899659362545,-1.1116914379077865
276,0.25755035036204793,0.23112126070582018,0.16743017557383744,-1.1038982133582946
277,0.23408025291557125,0.22912578251101048,0.12933984434943643,-1.2074541202239817
278,0.26390577228721956,0.2304055813443075,0.17816446629008834,-1.1475241800783846
279,0.28322690527276967,0.18212646660182197,0.16906931068811354,-1.1855773174372948
280,0.2432447997329628,0.22098090212308408,0.14697145033731318,-1.16880284780664
281,0.2058399531823664,0.20629595182807642,0.08896936872808628,-1.4588947262614709
282,0.31264496040777,0.2032822658402239,0.1468994127743688,-1.137173360977637
283,0.3783975067297356,0.17110550730900165,0.11809444912510156,-1.012402536836161
284,0.22326009738986952,0.2433815401930081,0.15192175288642068,-1.3014366095307013
285,0.28658132848736495,0.21384106471239472,0.11762137116119059,-1.22195623563905
286,0.34088669604090804,0.30920704206080507,0.18987169916681312,-0.7000345627314737
287,0.33915253859083405,0.21947316338594378,0.09653543451909989,-1.184838863504122
288,0.3757091442721382,0.23980242404209254,0.11785857304670498,-0.9466298586390645
289,0.23186116650072897,0.16095466092623564,0.17471264620554863,-1.2924715263674869
290,0.25166072493602426,0.18912407502090617,0.13809079848361847,-1.221124401559451
291,0.28797637087295147,0.22290305434610164,0.15228516326009467,-1.0168354115208524
292,0.3740206643103617,0.11930756140416131,0.15707537193593965,-1.1895964023495373
293,0.2887903035600667,0.19827170055551996,0.20372726286401474,-1.0492107330203986
294,0.3355420594769553,0.2678011827530785,0.1536729255702436,-0.9429838321997224
295,0.30625590671994574,0.2708876719052896,0.15905698026593065,-0.9637994411088342
296,0.41203865576617316,0.2897060423835702,0.11985906451570706,-0.8383962373345497
297,0.312237885705991,0.21693552178888026,0.16598526831052368,-1.2248413241946046
298,0.24849483917215184,0.11597059836955584,0.15022263023631777,-1.405311932221975
299,0.34478029247952496,0.2502929435551691,0.16847041969453294,-0.9364563442707731
300,0.27415506929893807,0.1301552204518315,0.17873755513595416,-1.4369521551132762
301,0.29960561935474583,0.20472520130010324,0.15553745822973253,-1.2201317211154181
302,0.35117182542007447,0.21835187093770878,0.1666509087893894,-0.9838253948528272
303,0.2793743128474908,0.20494384123862475,0.228279530586686,-1.0274023153271985
304,0.2457268135019364,0.25052403985655247,0.17679871023179478,-1.1269504364097165
305,0.34124998693074204,0.15029143517324992,0.14384802552465384,-1.304610552371354
306,0.33720192059298343,0.29249428130849386,0.19152424316116765,-0.6987795549373552
307,0.3406485561883191,0.14331843833804714,0.13546908949558636,-1.300563915978047
308,0.25352590591719504,0.20385545136458785,0.19921079947748777,-1.1834078432407293
309,0.22710256038528,0.22734129382653528,0.23800713471580642,-1.1075490110723785
310,0.2542991699883692,0.17039692275818208,0.1340192480278488,-1.4212846592256005
311,0.3152744056003431,0.2638824679304117,0.2037224110297143,-0.7771207154395308
312,0.3187766399586492,0.2017058734130069,0.20102295324172517,-0.9384945333866185
313,0.3569194229049076,0.18981328135386707,0.19510235445074328,-0.898164941290482
314,0.3308631698407351,0.20411747855054596,0.1369381827427318,-1.068081168865987
315,0.31814837682916886,0.22797972221549398,0.1580555995527961,-1.0358163014025406
316,0.27912022498976796,0.1812864392012431,0.13191071725693376,-1.3676826185520548
317,0.3275729074071259,0.21049240784422282,0.1380441018561682,-1.163890582892483
318,0.32928722323689413,0.23751141765641268,0.14544375281264776,-1.0477576062940455
319,0.31706954353143285,0.20160467634698534,0.2145816025392083,-0.9067441775823736
320,0.26065494607224,0.22994081126522878,0.18645282203026256,-1.0629514206322688
321,0.2957376030482764,0.28272986191451854,0.1498881654041826,-0.9716443696330224
322,0.2516389872728952,0.23550034184171031,0.15235664363759788,-1.0005040272477965
323,0.2862251741867627,0.17574440978622252,0.14902312127884854,-1.1290072947481657
324,0.31037264474455234,0.28059544466513053,0.17007027148436926,-0.858961639105948
325,0.2826881629040243,0.25775700191493656,0.09429767503005056,-1.2252571601509887
326,0.3052696273303231,0.24292712443479267,0.16538082952355157,-1.0464224187113327
327,0.31829411856137385,0.15342442617344357,0.11500502909318325,-1.1932764261719997
328,0.25079212816546,0.13840387252106753,0.13875358723287287,-1.5320504120805993
329,0.29819846848822507,0.18813369269303667,0.15593710833769936,-1.157730730481039
330,0.19917339176731608,0.12463233977944245,0.14688812211631633,-1.5693061463369253
331,0.2874348850817951,0.13953960738172747,0.18890067466209104,-1.204124832874386
332,0.25479681359942175,0.19500983963604704,0.12033420746235678,-1.429859139302175
333,0.244084215725007,0.18962352047031888,0.20566998126726468,-1.1006222825374095
334,0.3228555391888298,0.22174734767025864,0.18046115984424083,-0.8349359532966707
335,0.401938126636609,0.2634073986671007,0.15215738601653617,-0.7424970886797542
336,0.2946996696622721,0.20858799035094222,0.156974463446878,-1.1597378765399076
337,0.27032819340303377,0.2576413418279949,0.1925544230993496,-0.8994760416696217
338,0.2523002446561092,0.2349356113161539,0.13230116772793304,-1.080462976299804
339,0.3130574335640458,0.1623052853396208,0.10088302121999099,-1.3437542598763423
340,0.2556316619701501,0.24354510947158647,0.19984770354284226,-0.9209755250154211
341,0.3087823845543808,0.24707182259746596,0.21950297900842336,-0.8046428138397299
342,0.318516565095516,0.1484257243381556,0.18352724006413346,-1.0495304705021946
343,0.3058874732096549,0.20268383402808865,0.16018644923209402,-1.0112422435301625
344,0.2932437444155638,0.16157147738995245,0.14200484290695417,-1.2431799352875295
345,0.3202474611608798,0.24659151375470129,0.1911606482253401,-0.8620003768590792
346,0.40864942263606463,0.21409649926983423,0.15302790385296997,-0.804226174241131
347,0.26101024829329383,0.16111422501476372,0.12887108757600407,-1.3490044391159381
348,0.31932914731644746,0.3316869450926471,0.1555857816767826,-0.7133981259141229
349,0.3565205296891428,0.17488731359430537,0.15132140852684708,-1.0572707481897048
350,0.34062455340876396,0.22494676938027752,0.1700818763918208,-0.904346800819138
351,0.3073446404314103,0.18769268667943567,0.1355478241917481,-1.1494148486974058
352,0.3864106261691221,0.18887452796605686,0.12779316630915732,-1.0569216795556635
353,0.4076295533016679,0.26102602650546025,0.1402460597490599,-0.7710983604438121
354,0.4063767545807201,0.16436442140692237,0.18524606193964308,-0.9040127620727142
355,0.4707381651160667,0.23206923822161696,0.14972297374915144,-0.6274696229131651
356,0.48271062742739523,0.2699815603933295,0.14664202204138072,-0.5206657901378944
357,0.3786877614522916,0.24267551177541388,0.1991569996687933,-0.6794797271035015
358,0.43943490403302604,0.21508131778682726,0.13269949001522985,-0.8327842881649168
359,0.44739669371959745,0.26998903712460276,0.13611691069927587,-0.6664973584565241
