ID,Delay,Running_time
1,3.3877108796845268,3.3008177280426025
2,3.330358783661625,0.9339735507965088
3,3.308269432704459,0.7798154354095459
4,3.4036236961752806,1.0911788940429688
5,3.389021950764643,0.7497899532318115
6,3.483487364275458,1.0109713077545166
7,3.3721845342810433,0.77555251121521
8,3.418629404043609,0.7589035034179688
9,3.409621675831467,0.8696730136871338
10,3.3482113999346828,0.784214973449707
11,3.3980722524653864,0.9475398063659668
12,3.434633837689375,0.9111301898956299
13,3.605496388577742,1.2850139141082764
14,3.3341189672070946,1.7065176963806152
15,3.3531868698177774,1.1559255123138428
16,3.4170703833963216,0.8019635677337646
17,3.3201801113015446,0.8516926765441895
18,3.5769999914255735,1.0292747020721436
19,3.3812662020179283,1.0161235332489014
20,3.2661430849508086,1.040257215499878
21,3.378024557681936,1.0680582523345947
22,3.393748794793643,1.000391960144043
23,3.3921516122053674,1.5809168815612793
24,3.4731113113538576,0.748737096786499
25,3.2407304595857607,0.7858784198760986
26,3.331749124461851,0.7685685157775879
27,3.3612905673606894,1.2701411247253418
28,3.5247534447365996,1.6137025356292725
29,3.299996600949936,1.1782441139221191
30,3.388399564101756,1.0770516395568848
