ID,Delay,Running_time
1,2.203352412755159,2.928372859954834
2,2.1865766366110977,0.7250597476959229
3,2.2915571573148807,0.7180781364440918
4,2.279905966385896,0.801173210144043
5,2.2587786492016986,0.752361536026001
6,2.277012445936151,0.7639174461364746
7,2.1992276779121376,0.718167781829834
8,2.2548642789900017,0.7151703834533691
9,2.30345287609748,0.952373743057251
10,2.22303549359961,0.7974529266357422
11,2.2082582950962206,0.7964940071105957
12,2.2018603180941856,1.2606782913208008
13,2.2466373587588713,0.8487498760223389
14,2.164583263266585,0.7746355533599854
15,2.285731005861617,0.7065191268920898
16,2.2434701190947877,0.739722490310669
17,2.1717016213895723,0.7489161491394043
18,inf,2.1744861602783203
19,2.2044332184198336,0.799454927444458
20,2.1856787044936716,0.8194234371185303
21,2.231947645754687,0.7608895301818848
22,2.193588352500628,0.7568342685699463
23,2.214790281676318,0.7248036861419678
24,2.2428306449928366,0.7593696117401123
25,2.299404123805384,0.8025157451629639
26,3.2339461442486956,1.6837234497070312
27,2.2080839567865747,0.7407782077789307
28,2.3037819024398942,0.7157213687896729
29,2.304603091659605,0.7960891723632812
30,2.2458414716201798,0.785668134689331
