ID,Delay,Running_time
1,1.082484216,0.506481323
2,1.092829522,0.300631523
3,1.139509085,0.308554115
4,1.091066896,0.368873596
5,1.20029613,0.42504096
6,1.022218414,0.428065062
7,1.092288403,0.445278883
8,1.045114316,0.300214529
9,1.070304973,0.626467228
10,1.201638396,0.428729057
