ID,Delay,Running_time
1,3.247452648,0.500883579
2,3.278488567,0.327253819
3,3.418527254,0.30361104
4,3.273200687,0.386644125
5,3.600888391,0.45823741
6,3.066655242,0.55136776
7,3.276865208,0.565371275
8,3.135342947,0.37911129
9,3.210914919,0.658464432
10,3.604915189,0.452907801
