episode,reward
0,-2.3014634114597836
1,-2.061330967575643
2,-2.220132352944818
3,-2.3407452596095992
4,-1.9335968797358254
5,-1.478047708594171
6,-2.047132038885385
7,-1.8479548859236763
8,-2.3409639550488195
9,-1.8726719687441764
10,-1.5824205139362295
11,-1.673882067376415
12,-1.9066756352304568
13,-1.7953780089864155
14,-1.888126633378987
15,-2.5087325963052236
16,-1.9914177463622655
17,-1.8941077839310947
18,-1.8110144178029366
19,-2.0026096016140222
20,-1.703707750755461
21,-2.0542508017419707
22,-1.848045541632613
23,-2.033750587054163
24,-1.633482485730554
25,-1.9621660888923609
26,-1.971057730008426
27,-1.9665188848524937
28,-1.8947033447668986
29,-1.6966078887923444
30,-1.885130843026082
31,-1.7693010146861854
32,-1.9624779351112034
33,-2.1131354252195043
34,-1.6337196730847034
35,-1.5916174555959413
36,-1.6890104532552943
37,-1.9137711952910113
38,-1.7348754573095246
39,-1.6287332672388959
40,-2.1756676355691
41,-1.9267065887804364
42,-1.714320109189878
43,-2.0043070353203203
44,-1.4522465412197474
45,-1.6676574626201546
46,-1.796766915814119
47,-1.5220159376911075
48,-1.0185229585251934
49,-1.663089836706437
50,-1.7056190694515592
51,-2.0778900837928846
52,-1.543244813242504
53,-1.1957279443810394
54,-1.9460430591843205
55,-1.6653278383985708
56,-1.7944000099448578
57,-1.871260777023313
58,-1.8829276277679612
59,-2.339808900042125
60,-1.6129051396684198
61,-1.8023369666199494
62,-1.5452941902818071
63,-1.8400340287599448
64,-1.555935361252475
65,-2.0463399480172297
66,-1.6658202984991706
67,-1.9707353277351103
68,-1.5513101271659522
69,-1.3626474260358679
70,-1.6291235179281538
71,-1.4066532118551416
72,-1.4358082961961351
73,-1.4344429594945343
74,-1.435796441589438
75,-1.2110711020868883
76,-1.2821018225461227
77,-1.451682886315521
78,-1.4204295604494828
79,-1.4149768417721713
80,-2.0916844281690956
81,-1.5412197808845227
82,-1.611098859599213
83,-1.81799682441633
84,-1.387587424358468
85,-2.024086899936498
86,-1.403054880457017
87,-1.3596134105638746
88,-1.2716633273379976
89,-1.5686275345530931
90,-1.6673976029985633
91,-1.0373099268124293
92,-1.8886154809480735
93,-1.3056371333111605
94,-0.817721462232944
95,-1.5854990163070652
96,-1.3481480944185662
97,-1.4487221771845749
98,-1.4073145040167916
99,-1.3838501470888585
100,-1.4524663978139916
101,-1.3769831601597053
102,-1.4414844306433894
103,-1.5030231154054405
104,-1.1906206120202554
105,-1.4807257212524012
106,-1.4561779617240698
107,-1.2003805537584902
108,-0.9478457913968428
109,-1.7728399075271923
110,-1.7763157721842433
111,-0.7596912564540094
112,-1.3673361854872186
113,-1.511448919860855
114,-1.6130263815420351
115,-1.4384420795834347
116,-1.201419465847261
117,-1.5027991239026812
118,-1.67051587908498
119,-0.8390081696636678
120,-1.4414587104965617
121,-1.1013546653287536
122,-1.2225187299060192
123,-0.9497201624177116
124,-0.7329349621701288
125,-1.14172672268856
126,-1.1123573363643342
127,-1.508211100451912
128,-1.5368983640632448
129,-1.119394010317666
130,-1.2334431565398807
131,-1.0309185964544119
132,-1.243369368306045
133,-1.0007320214006687
134,-1.3701123515025655
135,-1.5371811273526383
