episode,reward
0,-2.165441815941016
1,-1.8756176912092204
2,-2.0551696599038656
3,-2.2334659153287966
4,-2.004209347876645
5,-2.4009429140624556
6,-1.7235051349687722
7,-2.2911347030200497
8,-2.004579272921913
9,-2.146549627017347
10,-2.124741699060044
11,-2.24346523231527
12,-2.3246235937230915
13,-2.3645512383092986
14,-2.0065911921950037
15,-2.2642223220836826
16,-2.2171549125303023
17,-2.2433456071432687
18,-2.4042977988597305
19,-2.3690887523523925
20,-2.314829884535426
21,-1.960948118474793
22,-2.33641558608318
23,-2.3185513917698057
24,-2.2543018237613603
25,-2.1283866743821216
26,-2.271553144425903
27,-2.642256437122477
28,-1.858485604434647
29,-2.3531451054864645
30,-1.6780052091073936
31,-2.2572666147569556
32,-2.0916281945869257
33,-2.256803934588621
34,-1.8906078585875303
35,-1.6984279297306868
36,-2.0314884807484326
37,-2.3125339748802687
38,-2.1680445294586836
39,-2.3847244041307025
40,-1.9876897212133917
41,-2.0638157594818374
42,-1.9997259343226026
43,-2.373010792351877
44,-2.4728235674467998
45,-1.9770472560148746
46,-2.5209021465285004
47,-2.0474294495636407
48,-2.208006763613062
49,-2.1822363464517047
50,-2.2428491232565695
51,-1.7539927249836635
52,-2.606755828714734
53,-1.9379031647254674
54,-1.9403465403782505
55,-2.327119507016296
56,-2.09516389412446
57,-1.9898702162985638
58,-2.0186719328612908
59,-2.148158103517154
60,-1.9875003555263222
61,-2.095875955822973
62,-2.3908981690854216
63,-1.93252299144642
64,-1.8560752022622922
65,-1.9907774770996354
66,-1.8590048534883883
67,-2.2981660409969846
68,-2.0017783391996797
69,-2.023229777012415
70,-2.0499721150969
71,-2.4347362419702194
72,-1.9676988847845285
73,-1.9215180808094943
74,-1.8999229281351904
75,-2.0125549524589577
76,-2.0245166992870436
77,-2.092520795261775
78,-1.885645980440312
79,-1.7314600797161415
80,-2.0809871945473373
81,-1.9390751796821122
82,-1.9822822571469667
83,-2.038944176644891
84,-1.9433592932385984
85,-1.9735257463871687
86,-1.9045569170869663
87,-1.6756668736321763
88,-1.8636453877833554
89,-1.9393860425953644
90,-1.4971897689825417
91,-2.171362243772158
92,-1.8606330636654769
93,-1.8125462950369118
94,-1.8215358576818885
95,-1.8589566062494953
96,-2.102004927716342
97,-1.6954281224102061
98,-1.6256054270263545
99,-1.8248249267182048
100,-2.038480806465009
101,-1.6597742849628438
102,-1.6179556994727953
103,-1.5249318047714737
104,-1.7200556126784372
105,-1.688664203812701
106,-1.7738900858392102
107,-1.6479275055916254
108,-1.668511340685353
109,-2.0941634014056567
110,-1.7229726509607517
111,-1.6798279274539263
112,-1.9321761312689134
113,-1.3610665627133174
114,-2.008576206466641
115,-1.6353359425681588
116,-1.7526918410913215
117,-1.8023185552577132
118,-1.9461619542007476
119,-1.7210108648074318
120,-1.7928812656686288
121,-1.722996042359447
122,-1.4296503177431408
123,-1.4905220582519647
124,-1.7473219224981236
125,-1.8610214193157302
126,-1.8107745378539084
127,-1.5400594687886997
128,-1.729578617105123
129,-1.6650292627534962
130,-1.957228934647157
131,-1.854137212481363
132,-1.6096513538195003
133,-1.4911613848764604
134,-1.6007756973054208
135,-1.3896126357093117
136,-1.9752078881243877
137,-1.590925482803696
138,-2.110059330795915
139,-1.822362926777627
140,-1.2895004616035812
141,-1.5930348764539242
142,-1.61653892699644
143,-1.631757924711232
144,-1.8214195388145553
145,-1.2371303775349736
146,-1.3642890144729987
147,-1.9623988795679481
148,-1.6016059712387596
149,-1.575684916942862
150,-1.1311173823763092
151,-1.606145644000293
152,-1.4089871841306203
153,-1.7846472718136015
154,-1.6705335380274857
155,-1.3659540973283777
156,-1.281139247476925
157,-1.472571359640758
158,-1.3343806642647476
159,-1.5676020480665276
160,-1.7736192455203703
161,-1.6822894190452613
162,-1.548272736708455
163,-1.3115638749439562
164,-1.445899149146288
165,-1.0952858428678147
166,-1.3832536386278234
167,-1.5467291829524539
168,-1.1368815292440237
169,-1.5788532933162376
170,-1.356199337713696
171,-1.5947003188390465
172,-1.4753307795608919
173,-1.3391139674352734
174,-1.2477232589918605
175,-1.438876012567395
176,-1.1482296122275804
177,-1.2909286116048255
178,-0.8920043539037315
179,-1.4894323787669077
180,-1.4553280882229616
181,-1.201970061577144
182,-1.503026122682712
183,-1.578093105850773
184,-1.7053760396181348
185,-1.3305859686729704
186,-1.322158810107104
187,-1.429829779631161
188,-1.0882333613921429
189,-1.196977250348406
190,-1.2551869832248046
191,-1.3171507748279878
192,-1.613220140055557
193,-1.0818818757226594
194,-1.2170103497052636
195,-1.4832156455285144
196,-1.2175997070546822
197,-1.439290413760022
198,-1.19864552474287
199,-1.111723296216408
200,-0.8302908451907672
201,-1.1962970496902934
202,-1.149226195483961
