episode,reward
0,0.35247926409884967
1,0.23991817583157654
2,0.22487456623803417
3,-0.18454244131324538
4,0.3176659214845105
5,0.28087322359573375
6,0.18028874657977834
7,0.2624778726010156
8,-0.00540950063313198
9,0.31009194659832234
10,0.2886567303451854
11,0.34010920196055716
12,0.24168827728345058
13,0.30409668322305894
14,0.3203471389742055
15,0.18989956694160104
16,0.3213326150414258
17,0.16243719370771342
18,0.2975542414725546
19,0.1380453599180876
20,0.2406320460501977
21,0.24512687621855395
22,0.2586111798089488
23,0.20369448711619045
24,0.2653941235555065
25,0.17041607568181166
26,0.3478018246521985
27,0.26504095819337786
28,0.25478365255347574
29,0.30550088870185055
30,0.25254941509629836
31,0.2846145110453392
32,0.2842162914135756
33,0.2646506919915151
34,0.25937134133084483
35,0.29740265366057655
36,0.13683328421043361
37,0.31951097525630345
38,0.1996333359314273
39,0.1244824373659644
40,0.2452167876786909
41,0.2249786263432645
42,0.2526287002528743
43,0.2395692466274277
44,0.19063618983122516
45,0.3520058543706984
46,0.07881386287466306
47,0.23382073128518047
48,0.27612655386698975
49,0.32307259477534805
50,0.25363103141752846
51,0.1663048235835167
52,0.1808143508123273
53,0.10734057437675604
54,0.124397624265743
55,0.18023949902075942
56,0.1959823787891004
57,0.2583836443672356
58,0.28702810536224654
59,0.3349710549749302
60,0.20525517290990816
61,0.3397110456402719
62,0.16397252866527445
63,0.21308911696227073
64,0.23770947190004663
65,0.23577567960211177
66,0.2406736930839199
67,0.20269157727771764
68,0.20492412450434164
69,0.24127834902924084
70,0.2855268089600729
71,0.27598949294727837
72,0.3541205950944519
73,0.28246000860013454
74,0.32034218435423223
75,0.2862775821843188
76,0.31213772408800855
77,0.32782271453889594
78,0.29780787266329767
79,0.30239261043980714
80,0.31949918973906366
81,0.20714075534412216
82,0.3801505262214366
83,0.2810927749455326
84,0.25134565200776104
85,0.31246734434080176
86,0.330275911335362
87,0.24999476498282966
88,0.3191489141526813
89,0.29222986778432813
90,0.29050643127951314
91,0.2583003166514482
92,0.40459549218730273
93,0.32150876736636336
94,0.334638486135154
95,0.3607819908368328
96,0.3769255241783794
97,0.2685263547258128
98,0.28508369042173604
99,0.2858889382458711
100,0.23514593195222988
101,0.30778708655093456
102,0.2917279804259278
103,0.3561879723902414
104,0.30365860337501915
105,0.32587768085894075
106,0.31149524789293004
107,0.34775791031245956
108,0.34971264769954324
109,0.3077871362417953
110,0.24216592535620726
111,0.30583211474239513
112,0.27391995238332834
113,0.26311093028460986
114,0.32543528241197583
115,0.35567662938521283
116,0.26519590681688576
117,0.330817662790528
118,0.39461954566164115
119,0.25203479064760054
120,0.345375045885549
121,0.38202610966059675
122,0.2898092017382336
123,0.4199738410146187
124,0.22487600486608555
125,0.40425247989643615
126,0.3585270602551599
127,0.3227940682565702
128,0.2917462504306816
129,0.33370234369373913
130,0.11958792084198715
131,0.2126831562657902
132,0.2369880476624724
133,0.2746889113873813
134,0.3333551690944372
135,0.3129167997132318
136,0.295765945422344
137,0.34046087016964255
138,0.35816980349846744
139,0.28498185581804353
140,0.32866853654307926
141,0.2970214236769801
142,0.38472167811703456
143,0.391925369599417
144,0.3261231596488139
145,0.33610314530580554
146,0.2882613033537147
147,0.35862254469393057
148,0.34400595624681507
149,0.36651037045770607
150,0.29163104663395134
151,0.34379847999566115
152,0.27909782708987185
153,0.27579134823003515
154,0.3632060618525978
155,0.23676991694665656
156,0.3021811153330042
157,0.330168508117839
158,0.3484787568987349
159,0.27597973574959606
160,0.3481102269635262
161,0.26032240420193853
162,0.35648369902190263
163,0.3109512376857856
164,0.36085676915687775
165,0.27109503689922543
166,0.3445126706753566
167,0.2732983335099599
168,0.3592504901240203
169,0.343483327576359
170,0.36904114779209735
171,0.33025050348507
172,0.35219776533506114
173,0.27271112775437445
174,0.21149669731144052
175,0.3123957636170365
176,0.3804752130391975
177,0.4368301985918336
178,0.2718137610290424
179,0.3389512614215491
180,0.34884515668499594
181,0.22551327564096213
182,0.27153364058723495
183,0.31755385662224545
184,0.262245513743787
185,0.3813549332332829
186,0.337362581759065
187,0.34901074218139866
188,0.1716228538211131
189,0.23203164460462994
190,0.4401348837458589
191,0.3018979239236527
192,0.3913621826114247
193,0.38442958953598827
194,0.2904447404433178
195,0.353370777450759
196,0.3640268172655701
197,0.43268022413017165
198,0.2680908116326047
199,0.45133535163122424
200,0.3089101004057952
201,0.381492067291634
202,0.26705630157968874
203,0.3214843144164409
204,0.3780482294454533
205,0.34355665009260933
206,0.35383926814164063
207,0.26720260064669826
208,0.3471039893930805
209,0.3393745417833039
210,0.2888598499379239
211,0.3392087708433864
212,0.4486342467716193
213,0.38576481531844153
214,0.2642177565844527
215,0.3784886597502278
216,0.34239336875148496
217,0.26866228394106856
218,0.3737551033522725
219,0.3961315130612878
220,0.34511493643843094
221,0.36718318317769794
222,0.3623569654705431
223,0.2289404655072469
224,0.3627096912967579
225,0.2817302320736346
226,0.2764535467945651
227,0.3412671493765906
228,0.3280345854382211
229,0.3842064187288716
230,0.38546827209612333
231,0.38350356648991446
232,0.3101425383779639
233,0.359386766232687
234,0.32358172121053075
235,0.31222957212918073
236,0.3827325632571847
237,0.4816126866225822
238,0.3504260579114819
239,0.3396951435307467
240,0.3033841475123317
241,0.3960907112253028
242,0.35318342302200895
243,0.3718319851484641
244,0.3647473128780033
245,0.31795668967960744
246,0.3775586111998599
247,0.3739503077030449
248,0.40544454971023536
249,0.39742754141356984
250,0.42516780415768174
251,0.42227210518717223
252,0.41675319933221167
253,0.390422711724558
254,0.4222762871118861
255,0.3693421969146269
256,0.3176195654525021
257,0.3490171384055518
258,0.4204406306453869
259,0.27082428914221657
260,0.40101963160422444
261,0.41049653854961304
262,0.349521459289164
263,0.44469440574770114
264,0.31259274359364864
265,0.4043659725447127
266,0.40415044978688974
267,0.45038940507979364
268,0.2882650976938438
269,0.37325740507267496
270,0.39874087856940377
271,0.3813955448669404
272,0.31369026077284373
273,0.5119340601857718
274,0.4271048829474465
275,0.261857094362054
276,0.47295349722095714
277,0.3467645379732798
278,0.3652487701680748
279,0.4436833606103714
280,0.33481828356081395
281,0.3962736789015988
282,0.3525383706754366
283,0.37586138882797937
284,0.3974023704065306
285,0.28662003554289184
286,0.4567230279265906
287,0.4009401039029057
288,0.4900390228067017
289,0.4647499093417231
290,0.39147856548520316
291,0.4818777061725871
292,0.439697494484064
293,0.4076603375703039
294,0.5061670688667854
295,0.3588345438196132
296,0.34398362636485613
297,0.48080876146835627
298,0.49004840773591396
299,0.4056070854890572
300,0.3874060555315144
301,0.509201177527275
302,0.4378604860626211
303,0.408824663524619
304,0.49198524830328627
305,0.5523443863284091
306,0.3923760542587756
307,0.33845729606484476
308,0.4378910594924028
309,0.39946412213064214
310,0.4123106926424576
311,0.38118264357194126
312,0.3987707221874903
313,0.38674769532171505
314,0.338186939528913
315,0.47718606894064713
316,0.3903591134289762
317,0.4153589195674548
318,0.3516114748496063
319,0.3664268004130778
320,0.329703860137745
321,0.5180505517726771
322,0.3606262392674259
323,0.4185307166489892
324,0.46421816130804994
325,0.3798280355934233
326,0.49913398770055856
327,0.35987026210411033
328,0.3372480454693617
329,0.41917244200676324
330,0.4004983121895326
331,0.4709641147146019
332,0.36593570032460315
333,0.3088785527564258
334,0.43080917107440425
335,0.26521706446495863
336,0.42881433627531534
337,0.37374457070691447
338,0.41909713293513634
339,0.44275832633192025
340,0.4204552216566354
341,0.2974644914304221
342,0.4203773353576159
343,0.3558762056335283
344,0.31832546429427233
345,0.4380069090803241
346,0.4637306484935398
347,0.32199858716821667
348,0.44397123055801513
349,0.4682551404820054
350,0.35402157530863676
351,0.32459339024717904
352,0.4058553482151109
353,0.43852013370754817
354,0.4006896446979999
355,0.4447819389419283
356,0.3498435432890002
357,0.3809497029997804
358,0.49969698034436666
359,0.4404021759099852
360,0.4005812268409688
361,0.43233132415467296
362,0.5057661573514909
363,0.5322360257918065
364,0.43318452744428654
365,0.551656638301805
366,0.4618681631029022
367,0.4373996513888788
368,0.5349647935586644
369,0.36447112424455286
370,0.3870528246483467
371,0.4256461242534811
372,0.4930947726857241
373,0.507017709318531
374,0.3504662644207142
375,0.436391476975158
376,0.42376041185249996
377,0.5573449691423417
378,0.39493999771962485
379,0.3795767794603692
380,0.4344943130585688
381,0.4024008299738401
382,0.4850284721060104
383,0.4210411987967359
384,0.4578792695246229
385,0.4976121738693087
386,0.45721359936354844
387,0.42613592699161273
388,0.4689154741290176
389,0.3523204940361538
390,0.46934740440726375
391,0.496227105366911
392,0.4079817287936875
393,0.4112755342983312
394,0.47388562394795997
395,0.5558619722545757
396,0.4375353438237082
397,0.4787927943663832
398,0.4261056782532275
399,0.545989211963219
400,0.5277674228671587
401,0.5081197355166993
402,0.550386734440367
403,0.4899859988290584
404,0.4921231497160068
405,0.4419366009038197
406,0.44282691945011665
407,0.3992881404651632
408,0.4737240565810847
409,0.5434570130598693
410,0.4079400590393449
411,0.46339912320989435
412,0.41697811638574145
413,0.372455940449093
414,0.4605956883612199
415,0.4808969571459661
416,0.4613532684963535
417,0.5448997747235628
418,0.47698455878764134
419,0.3706507707945814
420,0.5281471848861957
421,0.47767159497069445
422,0.4277174300400867
423,0.4780347592389772
424,0.3285179778443254
425,0.5938965335716305
426,0.4528207796850275
427,0.3833851960790686
428,0.4852088316138557
429,0.4061532625791615
