episode,reward
0,-2.342436106315441
1,-2.20516970702911
2,-2.4976297312345532
3,-2.102596832848719
4,-2.5509682579872983
5,-2.2575972846357697
6,-2.0754896637395617
7,-2.152515332995002
8,-2.4265872462523084
9,-2.2054167318654736
10,-2.457918234201842
11,-2.3278099657486466
12,-2.2155127993919503
13,-2.413709432343215
14,-2.3690899478492073
15,-2.161710914164496
16,-2.3747573754259825
17,-2.303145040103739
18,-2.4329717045709582
19,-2.1999224109217317
20,-2.2124554662848737
21,-2.2753375614640223
22,-2.386775425856627
23,-2.6893511484838455
24,-2.2937102591564167
25,-2.1979149768290087
26,-2.2277242079678334
27,-2.517707346642202
28,-2.0073391272966608
29,-2.199608754795162
30,-2.459004714927029
31,-2.326943700595675
32,-2.340042165435056
33,-2.444648907907041
34,-2.260701182701227
35,-2.4110225106992753
36,-2.3148196673095107
37,-2.1890296176088815
38,-2.273873629051743
39,-2.3557395992838237
40,-2.0077148719938758
41,-1.8877299302887822
42,-2.4572825430870195
43,-2.3231196056588193
44,-1.9788178856444225
45,-1.988095981676164
46,-2.144566975438823
47,-2.3048242451435788
48,-2.191334325058021
49,-1.948819203441753
50,-2.1023235155004714
51,-2.1295468282542913
52,-2.2308848448067273
53,-1.963442061051469
54,-2.221382876816066
55,-2.052456695706853
56,-2.2046193225098025
57,-1.9448723242555679
58,-2.4274777252717086
59,-2.1989503968774016
60,-1.7687976713375786
61,-2.099465839517716
62,-1.86862128095538
63,-2.2429814849634844
64,-1.997441214130299
65,-1.797110686728625
66,-1.907291302412171
67,-2.076294697955941
68,-2.0058112801741355
69,-2.0833594688866413
70,-1.9678218460642782
71,-1.9346562494099453
72,-2.1028108673563213
73,-2.155165464137147
74,-2.0145262690249393
75,-1.986757170809809
76,-1.9268313402448107
77,-1.7961354822685434
78,-2.0489249812909156
79,-1.8008434891617122
80,-1.7874189500691804
81,-2.121551030028441
82,-1.6979490685623801
83,-1.788389552502644
84,-2.2491067342024254
85,-2.1171611154613843
86,-2.125790348600575
87,-1.9851440017741395
88,-2.1366969754145058
89,-2.1770408960504124
90,-2.0014369617693837
91,-2.0345727526815423
92,-1.9130213511272232
93,-2.288887572123974
94,-2.0517607030974063
95,-2.150534581701887
96,-1.8535098198006603
97,-2.040165293598306
98,-1.982044065740487
99,-1.9876016562080068
100,-1.70314804414163
101,-2.0838016562022066
102,-2.047944205053244
103,-1.822972551833171
104,-1.728926582266196
105,-2.124256911982327
106,-1.8540916438541026
107,-2.0031703204566713
108,-1.9771808009554754
109,-1.9859165452458936
110,-1.8676773160481468
111,-2.2656332020902212
112,-2.0679462861321793
113,-2.168031341837087
114,-1.8928545873914826
115,-2.086004469735334
116,-1.9575650262657347
117,-1.9827256020820136
118,-2.107518915524375
119,-2.3877178188071704
120,-1.7994600504627203
121,-1.7883251903566506
122,-1.9244323550774396
123,-1.8230823454815595
124,-1.9473974735075215
125,-2.05825096686899
126,-2.218439026988824
127,-2.0625295960925225
128,-2.107538176127779
129,-2.2646832733463937
130,-2.199740119696168
131,-1.978004044486835
132,-2.2191001643883403
133,-2.0049166278908324
134,-2.3211166028857506
135,-2.4997397793736944
136,-2.0356847791665196
