episode,reward
0,-1.636093883565264
1,-2.062843320459036
2,-1.9022343593064661
3,-1.894824536257296
4,-1.683099928927766
5,-1.8598610115572516
6,-2.0947365968259577
7,-1.8761981364934985
8,-1.6992923926588221
9,-1.9231625265047023
10,-1.6985668346063705
11,-2.296259001144421
12,-1.6654975843471465
13,-1.7222623705573925
14,-1.8916714353169466
15,-2.004342448855241
16,-1.5568097682149014
17,-1.9971922040274208
18,-1.8659112292907536
19,-1.9324429563030532
20,-2.030345413185886
21,-1.9800004825620172
22,-1.98651554020657
23,-1.7979520284656365
24,-1.9247797600100156
25,-1.797303792888822
26,-1.8334052316056957
27,-1.7593801013264625
28,-2.1275840275684406
29,-1.9965931248628104
30,-1.9734538227024558
31,-2.0217199872311693
32,-1.6030190279244392
33,-1.4739773472407214
34,-2.077267113898993
35,-1.5634817728670176
36,-0.9161236612452484
37,-1.903934272116276
38,-1.8157222228306455
39,-1.7797779364938529
40,-2.004922769757308
41,-1.6121859960418337
42,-1.5809237101752234
43,-1.9867415608944008
44,-1.825800261707188
45,-1.6459024151502302
46,-1.4574822150573241
47,-1.5945948471418123
48,-1.9703201570571678
49,-1.3356237922046352
50,-1.4160919841754998
51,-1.7317613873567723
52,-1.4887847962568233
53,-1.547780447011307
54,-1.3562497105771205
55,-1.744521899719325
56,-1.218712768480067
57,-1.351296025997841
58,-0.9384574360756536
59,-1.5547881974990847
60,-1.5055506441994848
61,-1.8233886147725513
62,-1.6455905719892856
63,-1.3373670545546414
64,-1.0312339536502961
65,-1.1304928610302536
66,-1.2105826813765648
67,-1.4226470821761694
68,-0.8948567723726171
69,-1.0868893124089465
70,-1.2550857170918739
71,-1.1950191481906105
72,-1.0039576252388576
73,-1.0870720890861079
74,-1.2680522123453424
75,-1.4121685521824312
76,-1.173494820165235
77,-0.9281146215658856
78,-0.8845520677509606
79,-1.3949671371427228
80,-1.1227577608298105
81,-1.4053464790304728
82,-1.522591622477367
83,-1.4621202744540944
84,-1.2532826057771895
85,-1.46841032944556
86,-0.9456898514399009
87,-1.113170528115394
88,-0.957312057292105
89,-0.9394298885299253
90,-1.2135540284300739
91,-1.381554803955128
92,-1.3578830683302467
93,-1.32538543219462
94,-0.9426989075002686
95,-1.3148864502167552
96,-0.9142103107318682
97,-1.2354402520871566
98,-1.2413262180760725
99,-1.582599227093566
100,-1.5090039132147104
101,-1.1138765027893263
102,-1.2094901275644034
103,-1.0383623595848301
104,-1.2142362191767662
105,-1.125242068696855
106,-1.2661952211731367
107,-1.2433177267910365
108,-1.6050816261634409
109,-1.4333273482175266
110,-0.962515588156992
111,-1.128650316907397
112,-1.2592211297847866
113,-1.1989930162380844
114,-1.1890011934506601
115,-1.2350739178353236
116,-1.1639509855439711
117,-1.0011147763979635
118,-1.3703426670580128
119,-1.0810170775443775
120,-0.9242844396239971
121,-1.3294497413288533
122,-1.0904325610152716
123,-1.2831250068314395
124,-1.4329668423054318
125,-1.3757503403719695
126,-0.9512572001482752
127,-1.1766115340480856
128,-0.9451722826953904
129,-1.1784561881199607
130,-1.2786411696598483
131,-1.4345517530906513
132,-1.1471186341051445
133,-1.3704944588102814
134,-1.1410791203972046
135,-0.8125659529421929
136,-1.0735425968347427
137,-1.1758823686500708
138,-1.2033538977480964
139,-1.3049579327157685
140,-1.0816747510791986
141,-1.4494085209089247
142,-0.9951907418510882
143,-1.3468527915462107
144,-1.0958210855154251
145,-1.6250322435618498
146,-0.9044009616729005
147,-1.1652354250346837
148,-1.4382138788897794
149,-0.9747702893365587
150,-1.0529178003322701
151,-1.6006204411060763
152,-0.9804480042012571
153,-1.0410932003233508
154,-0.8990722439833594
155,-1.123310876680029
156,-0.6927001382730379
157,-0.944659155540772
158,-0.9042950545814825
159,-1.0363776991187281
160,-0.8956997272094724
161,-0.8992243787802375
162,-0.9664049466813147
163,-0.6181874109533887
164,-0.7146633598925649
165,-1.1754950537460411
166,-0.9240078478398881
167,-0.6368110341347251
168,-0.29389912595317913
169,-0.3855439577752843
170,-0.8176604983039241
171,-1.1080806550784146
172,-0.6704501452889735
173,-0.5700715402900068
174,-0.6626754714317172
175,-0.9637523368102104
176,-0.7250229907377321
177,-1.0273604613114784
178,-0.6653170718918744
179,-0.7416695775803381
