episode,reward
0,-2.573621052181198
1,-2.5042401769500815
2,-2.581719730539311
3,-2.529474422331207
4,-2.546511782821362
5,-2.4819633720126335
6,-2.492197939658739
7,-2.639485197440387
8,-2.528334744558761
9,-2.53970998369735
10,-2.6297710609374576
11,-2.584435447317789
12,-2.623760012310317
13,-2.394211550179082
14,-2.3306076705038556
15,-2.4319555356832474
16,-2.133649979559437
17,-2.295865459357625
18,-2.545136892954807
19,-2.46505455419665
20,-2.3495074925765387
21,-2.5444178758305847
22,-2.228493062717643
23,-2.467675886682067
24,-2.6943596608653224
25,-2.3590925956049773
26,-2.68330592671934
27,-2.579394275830016
28,-2.3168565844422675
29,-2.318364184599403
30,-2.1488754886234993
31,-2.3543523880656823
32,-2.3714943552642995
33,-2.5451355589223237
34,-2.361693567568654
35,-2.2677726010787005
36,-2.402450746139495
37,-2.237552820044276
38,-2.3229492647834746
39,-2.076985234498323
40,-2.4929011861728663
41,-2.3052020332490675
42,-2.1590539519145837
43,-2.364324847621767
44,-2.2690598942490117
45,-2.0445438702614798
46,-2.0475064190685712
47,-2.3200986883511154
48,-2.1752432766669747
49,-2.1945788582556456
50,-2.0114676362035606
51,-1.954213273100564
52,-2.139379454171019
53,-2.3109094281126485
54,-2.4293388889812624
55,-2.1116024324261007
56,-1.9926411895147447
57,-2.202325833478132
58,-2.1215205705284976
59,-2.2708558456019685
60,-2.3252648373110487
61,-1.9597353879001684
62,-1.753339120701339
63,-1.865232211814278
64,-2.0319722374721776
65,-1.7414190187595893
66,-1.9508362878007182
67,-1.912578070073228
68,-2.1363759497465495
69,-1.9310169124984824
70,-1.7096057194165217
71,-2.1527542960819557
72,-2.0592501980650115
73,-2.2171342155595566
74,-1.9723990686787283
75,-2.014631345968657
76,-2.0248144739399
77,-1.8159827418170673
78,-1.9438442164689922
79,-1.8664752216055027
80,-2.265401197225505
81,-1.9726452483616657
82,-2.0963619116275973
83,-2.272303018487446
84,-1.981656285598518
85,-1.861792964231934
86,-1.73766110880204
87,-1.6768045873952622
88,-1.5213762495822456
89,-1.922488077492398
90,-1.986076204300955
91,-1.7090027432815602
92,-1.8894162878899314
93,-2.004494858323404
94,-1.5488238660792555
95,-1.9868728380446603
96,-1.819941756015675
97,-1.8262845733224093
98,-1.6627619185653904
99,-1.8404927017324215
100,-1.7261708666137159
101,-1.639239080497647
102,-1.840800203517019
103,-1.8349221337300827
104,-1.749475398787534
105,-1.725273575441619
106,-1.7711003342167717
107,-1.7909404148961499
108,-2.1888598282056084
109,-1.4216274135428906
110,-1.63741623197423
111,-1.7111289831576364
112,-1.8965110464256023
113,-1.9234692718213489
114,-2.0232230097104518
115,-1.7321864704481964
116,-1.8253136237510685
117,-1.6189415394939
118,-1.5607832268269093
119,-2.054803760220519
120,-1.5848587088139312
121,-1.7133640055367394
122,-1.5427531901439349
123,-1.8077053249021384
124,-1.5469934918050714
125,-1.697541003572386
126,-1.5732003224584528
127,-1.4237349344078032
128,-1.5891738531288777
129,-1.6862803672748978
130,-1.4326492860295008
131,-1.5271010322957523
132,-1.6498129812307625
133,-1.6953714611751523
134,-1.858166098564841
135,-1.3883575246086388
136,-1.3579499443019163
137,-1.7107355737285916
138,-1.4782669115672666
139,-1.771401321372216
140,-1.5500002058415145
141,-1.5699893281086585
142,-1.5728222961499063
143,-1.653981530462828
144,-1.4193507468665751
145,-0.9994527617231758
146,-1.1684011004997146
147,-1.4300821294946982
148,-1.3215884622312808
149,-1.6052920897530978
150,-1.3715886598648224
151,-1.5274441834985566
152,-1.2589205086549828
153,-1.3049723353351645
154,-1.3888625001521313
155,-1.2644380191410962
156,-1.2005309189936095
157,-1.5579995024607323
158,-0.9628394566220874
159,-1.0137745409159935
160,-1.1233810877552446
161,-1.104197834398503
162,-1.0667249740117455
163,-1.2776632519572526
164,-0.9875118017127065
165,-0.8180556298071322
166,-0.7288054177661223
167,-0.5174721889506745
168,-0.7192379973396502
169,-1.3312883536079345
170,-0.8847738430693829
171,-0.8429428384882333
172,-0.5939723221947297
173,-0.7846859323367158
174,-0.6966538414574992
175,-0.4315721354265729
176,-0.6679541310507165
177,-0.7816496879289926
178,-0.50483092895552
179,-0.9869132206216028
180,-0.911358143981086
181,-0.45645072955005467
182,-0.8203254297848441
183,-0.8971256983899777
184,-0.9783999056443108
185,-0.8928768553658886
186,-0.49629147088650627
187,-0.6960616780635754
188,-0.2990347160632573
189,-0.37962374708961977
190,-0.7205728379554331
191,-0.7068735249454918
192,-0.3423513627777974
193,-0.5768897753296075
194,-0.354651698645614
195,-0.06160796246727224
196,-0.3407618125390266
197,-0.11205588744081255
198,-0.290538399901181
199,-0.2599120547144058
200,-0.25496231913452394
201,0.062430655263423895
202,-0.2587108163038285
203,0.06675346326527204
204,-0.06743464577860349
205,0.10637331697302016
206,-0.47150625008977715
207,-0.03807233186199709
208,-0.44097440212828176
209,-0.04468458020809641
210,-0.16335545117308917
211,0.05034204324110518
212,0.03678185509375122
213,0.0812282512589632
214,-0.2891793093482527
215,0.07751128159447981
216,-0.22431454203816015
217,0.0905961599120309
218,0.23109165550205973
219,0.15272126688672272
220,0.08246579608575337
221,0.06920874289048702
222,0.29144906555531397
223,0.06900256226888951
224,0.25290102879999155
225,0.022025312465789728
226,0.20888489715978806
227,0.4762719675518455
228,0.27044840108382595
229,0.16478359975307363
230,0.3160723643916107
231,-0.122868773362645
232,0.11518251786681123
233,0.16398412408131954
234,-0.23639811795579557
235,0.24970436261782228
236,0.5154911673390139
237,0.40844418010212385
238,0.41969727161771186
239,0.09947982365014084
240,0.14345715707661935
241,0.2580063590491455
242,0.17712261612826855
243,0.1932776677825367
244,-0.04295826055038456
245,0.4071838534320029
246,0.041905626469632855
247,0.05159216277017118
248,0.04744594128757768
249,0.17219670921978505
250,0.3414688547720731
251,0.7573299357525264
252,0.2152341303798934
253,0.30066142625228987
254,0.2670991356520892
255,0.5846411832554206
256,0.390416352008316
257,0.18715465729305208
258,0.44313256409668667
259,0.5510903248906532
260,0.4601086634609761
261,0.024769799041820986
262,0.20719631617048528
263,0.538952167171085
264,0.5923731874936299
265,0.4102865499951723
266,0.6977301968953378
267,0.6151356750105164
268,0.681716654117551
269,0.4353769519973386
270,0.5370282084040237
271,0.8415135725489278
272,0.7969604213689985
273,0.5808259890859232
274,0.37002393681575724
275,0.46766631317290164
276,0.3929565981459253
277,0.9047765081071091
278,0.535646817409861
279,0.5798573403315082
280,0.5294287330430243
281,0.759593846418884
282,0.6191617203864032
283,0.7142072944841539
284,0.767895511329851
285,0.7092690748362591
286,0.5773419770715575
287,0.4880875654043853
288,0.7848711614118148
289,0.7689630838736501
290,0.39067081334814296
291,0.16597779155291387
292,0.7587810766010264
293,0.728933848066114
294,0.43572046972225337
295,0.6673859027328207
296,0.9511332841778988
297,0.9933615792738606
298,0.6181939033950092
299,0.4167130183789655
300,0.6810256628829515
301,0.6260199818534047
302,0.6818445169191998
303,0.7946997488100456
304,0.835297048825407
305,0.6922666821956095
306,0.6188051099848226
307,1.2252021026930664
308,1.108990343851323
309,0.8714172210977107
310,0.9707365335936922
311,0.8342244037538599
312,0.6922897112159251
313,0.8159256024365648
314,0.9979550267113663
315,0.7222794436161878
316,0.96753658713415
317,0.7806689353197035
318,0.9655998233148543
319,0.8560625723298534
320,0.8673618762407407
321,0.8388026748676499
322,0.6661909090765016
323,0.7832822227325389
324,0.940546279802401
325,0.9420777972600648
326,0.8739935661518898
327,1.1071892864277748
328,1.031969490250423
329,1.0802427407063377
330,1.0524159941451459
331,0.6414467577063343
332,1.1289992785381384
333,0.8506189519255937
334,0.9735310872061186
335,0.7882429409044401
336,0.9447254219118031
337,0.9006913507640464
338,0.8278118829795953
339,0.9693247113936533
340,0.6599796311969396
341,0.7977780441813522
342,0.8625083853556884
343,1.1030615385938636
344,0.8166206132651481
345,0.8379740611181627
346,1.0269775453282692
347,0.970473469617911
348,1.1248968231717507
349,0.979041255211117
350,1.0299056608131967
351,0.8833038000798434
352,1.0092172341436878
353,0.934414569107292
354,1.1390621488968704
355,1.050747237351688
356,1.0636059161738387
357,0.9916572349036001
358,1.1572786913032074
359,1.014811089525202
360,1.1749564548135576
361,1.2701602109623513
362,1.1114246071562506
363,1.1067867466896775
364,0.983187835569457
365,1.3798818784536917
366,1.191638911835967
367,0.9004475288096215
368,1.1885739071571928
369,1.2349831966059999
370,0.8865281513161036
371,0.8755391703912317
372,1.0085316057855276
373,1.127091698353511
374,0.9723610085369505
375,1.069015000169698
376,1.1747359670222348
377,1.176020436342609
378,0.7863515477291837
379,1.0794974056779858
380,1.2153114610877536
381,1.2046648106362143
382,1.1175458565743925
383,0.823938777264096
384,1.0299058681137803
385,1.0711110554912096
386,0.9917675856249994
387,1.035226840525912
388,1.0628256118363169
389,1.2318422013370407
390,1.0249636234739785
391,0.9471675928105541
392,0.9113198480988431
393,1.0790604169958753
394,1.189719756807045
395,1.2266722792858706
396,0.8992948754577722
397,0.9339350275951319
398,1.0913263580684862
399,0.931335659098865
400,1.19576040351759
401,1.1857401667570822
402,1.0720095730664447
403,1.2272989263338718
404,1.0112844595955122
405,1.2343179497264676
406,1.074847611093851
407,1.0916666982039251
408,1.2387940076501596
409,1.3261710221348262
410,1.243484428530373
411,0.9981471707252098
412,1.2839112672785766
413,1.1341012381468665
414,1.0451456069228195
415,1.3912437989741886
416,0.9895136381204557
417,1.33064306217421
418,1.3043270740663404
419,1.2348112307820247
420,1.3334046295363453
421,1.318394667651387
422,1.1805151742591888
423,1.130463007804892
424,1.3618303477384337
425,1.3604546290753194
426,1.4626044606428548
427,1.2949339634756527
428,1.3137964400979565
429,1.3782811024390165
430,1.2163261335169722
431,1.2450145908986574
432,1.284331695344287
433,1.2403950737340244
434,1.1252212383860247
435,1.2183604674067867
436,1.0772937192097807
437,1.3903283709076066
438,1.2586428866595403
439,1.2453009764673926
440,1.2440126359342363
441,1.2331247611792522
442,1.3033364936247802
443,1.3779575419857293
444,1.4538415750144509
445,1.2805292607964904
446,1.3047229958477882
447,1.1477877394851659
448,1.106177592187149
449,1.5601505422935997
450,1.302211773598
451,1.2411100185648818
452,1.3852907009785078
453,1.1866374616842563
454,1.315217571640061
455,1.0225704939660785
456,1.381121559032928
457,1.2897149437930775
458,1.1943896529727929
459,1.2223944735794996
460,1.1547943877169295
461,1.197170745394088
462,1.2151963633885188
463,1.300728845145109
464,1.3453396283624255
465,1.331432561626944
466,1.2229011699001429
467,1.3245386955787888
468,1.1021920602838826
469,1.3751987763601607
470,1.3959636857089688
471,1.254397296653338
472,0.9975759169999886
473,1.2972462199534536
474,1.1271816616294792
475,1.3651289348063347
476,1.3437809273380485
477,1.5076761108360381
478,1.420574662794008
479,1.1819902717891952
480,1.2140484472742346
481,1.1922212563645633
482,1.2545928862618503
483,1.3571216536137425
484,1.4347699470030102
485,1.4767462388066537
486,1.3987235549895645
487,1.4586023795691738
488,1.2223382272682286
489,1.3857073454067332
490,1.290182056972713
491,1.2704738140974925
492,1.2403048499569909
493,1.3002899919522408
494,1.4042369956609815
495,1.352691592740254
496,1.4579753128356825
497,1.1481533582982375
498,1.3824076826815639
499,1.1407293811973758
500,1.4882630619421593
501,1.323562646934219
502,1.4247890224135964
503,1.4797562256447174
504,1.252853998812196
505,1.5841616279133526
506,1.2635421300563852
507,1.4725249926282902
508,1.2645689892696832
509,1.2962327057721368
510,1.4727881345198819
511,1.4139867242720092
512,1.2649448900177627
513,1.363320134218203
514,1.2168727241583739
